protein_id	hit_rows
FUN_017680-T1	11
FUN_002553-T1	11
FUN_016782-T1	11
FUN_011260-T1	11
FUN_011261-T1	11
FUN_019507-T1	11
FUN_005178-T1	11
FUN_001699-T1	11
FUN_018574-T1	11
FUN_003370-T1	11
FUN_004236-T1	11
FUN_017671-T1	11
FUN_009004-T1	11
FUN_002321-T1	11
FUN_008197-T1	11
FUN_020919-T1	11
FUN_018101-T1	11
FUN_001165-T1	11
FUN_006800-T1	11
FUN_019560-T1	11
FUN_000440-T1	11
FUN_020906-T1	11
FUN_002439-T1	11
FUN_003755-T1	11
FUN_020934-T1	11
FUN_020955-T1	11
FUN_013718-T1	11
FUN_015214-T1	11
FUN_006805-T1	11
FUN_020914-T1	11
FUN_000429-T1	11
FUN_018587-T1	11
FUN_001672-T1	11
FUN_011685-T1	11
FUN_018728-T1	11
FUN_004126-T1	11
FUN_004131-T1	11
FUN_003014-T1	11
FUN_004118-T1	11
FUN_006757-T1	11
FUN_006758-T1	11
FUN_006750-T1	11
FUN_005162-T1	11
FUN_005171-T1	11
FUN_019534-T1	11
FUN_003138-T1	11
FUN_000056-T1	11
FUN_000102-T1	11
FUN_021327-T1	11
FUN_002279-T1	11
FUN_002452-T1	11
FUN_016962-T1	11
FUN_000781-T1	11
FUN_008266-T1	11
FUN_013403-T1	11
FUN_011467-T1	11
FUN_004487-T1	11
FUN_015238-T1	11
FUN_015243-T1	11
FUN_005177-T1	11
FUN_008191-T1	11
FUN_004243-T1	11
FUN_004247-T1	11
FUN_017266-T1	11
FUN_000035-T1	11
FUN_014046-T1	11
FUN_002665-T1	11
FUN_004684-T1	11
FUN_001751-T1	11
FUN_015022-T1	11
FUN_010582-T1	11
FUN_004335-T1	11
FUN_008743-T1	11
FUN_015520-T1	11
FUN_003824-T1	11
FUN_002952-T1	11
FUN_017251-T1	11
FUN_003821-T1	10
FUN_008746-T1	10
FUN_000863-T1	10
FUN_020115-T1	10
FUN_021511-T1	10
FUN_017743-T1	10
FUN_004342-T1	10
FUN_019031-T1	10
FUN_019032-T1	10
FUN_011112-T1	10
FUN_010554-T1	10
FUN_008748-T1	10
FUN_006143-T1	10
FUN_005307-T1	10
FUN_013496-T1	10
FUN_017602-T1	10
FUN_001030-T1	10
FUN_003638-T1	10
FUN_007752-T1	10
FUN_004263-T1	10
FUN_007746-T1	10
FUN_008764-T1	10
FUN_008792-T1	10
FUN_000766-T1	10
FUN_015921-T1	10
FUN_017525-T1	10
FUN_002247-T1	10
FUN_006802-T1	10
FUN_000422-T1	10
FUN_019548-T1	10
FUN_000105-T1	10
FUN_000106-T1	10
FUN_002284-T1	10
FUN_017201-T1	10
FUN_000770-T1	10
FUN_013004-T1	10
FUN_010091-T1	10
FUN_018602-T1	10
FUN_003072-T1	10
FUN_020952-T1	10
FUN_005182-T1	10
FUN_006775-T1	10
FUN_015960-T1	10
FUN_019528-T1	10
FUN_006705-T1	10
FUN_003756-T1	10
FUN_018586-T1	10
FUN_002136-T1	10
FUN_011692-T1	10
FUN_011693-T1	10
FUN_017041-T1	10
FUN_001866-T1	10
FUN_009072-T1	10
FUN_012493-T1	10
FUN_008229-T1	10
FUN_014201-T1	10
FUN_003085-T1	10
FUN_015931-T1	10
FUN_018566-T1	10
FUN_001851-T1	10
FUN_017232-T1	10
FUN_019995-T1	10
FUN_001682-T1	10
FUN_001683-T1	10
FUN_018102-T1	10
FUN_010085-T1	10
FUN_001164-T1	10
FUN_001166-T1	10
FUN_011976-T1	10
FUN_003719-T1	10
FUN_020935-T1	10
FUN_001172-T1	10
FUN_019555-T1	10
FUN_006656-T1	10
FUN_003722-T1	10
FUN_016262-T1	10
FUN_001789-T1	10
FUN_010144-T1	10
FUN_017925-T1	10
FUN_019996-T1	10
FUN_017242-T1	10
FUN_017058-T1	10
FUN_004500-T1	10
FUN_004943-T1	10
FUN_016687-T1	10
FUN_013410-T1	10
FUN_019984-T1	10
FUN_015422-T1	10
FUN_004761-T1	10
FUN_016709-T1	10
FUN_011227-T1	10
FUN_010169-T1	10
FUN_020981-T1	10
FUN_006038-T1	10
FUN_004762-T1	10
FUN_009118-T1	10
FUN_008176-T1	10
FUN_004932-T1	10
FUN_017555-T1	10
FUN_019561-T1	10
FUN_010032-T1	10
FUN_003927-T1	10
FUN_003932-T1	10
FUN_011228-T1	10
FUN_021302-T1	10
FUN_000402-T1	10
FUN_000380-T1	10
FUN_000391-T1	10
FUN_019486-T1	10
FUN_008297-T1	10
FUN_017665-T1	10
FUN_018246-T1	10
FUN_019118-T1	10
FUN_019038-T1	10
FUN_011040-T1	10
FUN_005621-T1	10
FUN_018020-T1	10
FUN_005905-T1	10
FUN_009082-T1	10
FUN_000120-T1	10
FUN_002268-T1	10
FUN_010718-T1	10
FUN_011198-T1	10
FUN_005599-T1	10
FUN_000801-T1	10
FUN_003552-T1	10
FUN_008332-T1	10
FUN_001895-T1	10
FUN_002682-T1	10
FUN_002685-T1	10
FUN_005660-T1	10
FUN_005627-T1	10
FUN_005634-T1	10
FUN_002616-T1	10
FUN_002264-T1	10
FUN_017989-T1	10
FUN_003690-T1	10
FUN_004298-T1	10
FUN_001360-T1	10
FUN_013927-T1	10
FUN_009992-T1	10
FUN_000957-T1	10
FUN_004082-T1	10
FUN_001867-T1	10
FUN_001870-T1	10
FUN_001872-T1	10
FUN_007114-T1	10
FUN_020860-T1	10
FUN_020862-T1	10
FUN_009986-T1	10
FUN_021309-T1	10
FUN_011303-T1	10
FUN_017900-T1	10
FUN_010732-T1	10
FUN_010713-T1	10
FUN_004304-T1	10
FUN_012042-T1	10
FUN_012048-T1	10
FUN_003906-T1	10
FUN_014109-T1	10
FUN_006648-T1	10
FUN_005197-T1	10
FUN_006662-T1	10
FUN_006666-T1	10
FUN_006629-T1	10
FUN_005204-T1	10
FUN_021017-T1	10
FUN_002328-T1	10
FUN_004949-T1	10
FUN_004425-T1	10
FUN_010231-T1	10
FUN_010198-T1	10
FUN_002301-T1	10
FUN_002303-T1	10
FUN_002307-T1	10
FUN_008280-T1	10
FUN_020023-T1	10
FUN_004789-T1	10
FUN_017246-T1	10
FUN_008364-T1	10
FUN_001818-T1	10
FUN_001822-T1	10
FUN_001829-T1	10
FUN_011881-T1	10
FUN_002609-T1	10
FUN_010003-T1	10
FUN_019612-T1	10
FUN_009970-T1	10
FUN_004877-T1	10
FUN_014192-T1	10
FUN_004882-T1	10
FUN_004438-T1	10
FUN_019455-T1	10
FUN_016497-T1	10
FUN_009973-T1	10
FUN_009974-T1	10
FUN_001497-T1	10
FUN_018740-T1	10
FUN_018745-T1	10
FUN_014607-T1	10
FUN_011880-T1	10
FUN_004749-T1	10
FUN_000938-T1	10
FUN_019958-T1	10
FUN_019226-T1	10
FUN_006007-T1	10
FUN_010263-T1	10
FUN_011211-T1	10
FUN_020261-T1	10
FUN_020265-T1	10
FUN_014822-T1	10
FUN_005613-T1	10
FUN_009196-T1	10
FUN_021345-T1	10
FUN_019217-T1	10
FUN_013190-T1	10
FUN_005923-T1	10
FUN_017572-T1	10
FUN_017575-T1	10
FUN_000498-T1	10
FUN_018618-T1	10
FUN_007251-T1	10
FUN_005141-T1	10
FUN_009203-T1	10
FUN_001446-T1	10
FUN_014809-T1	10
FUN_005682-T1	10
FUN_009159-T1	10
FUN_020832-T1	10
FUN_019593-T1	10
FUN_019594-T1	10
FUN_013459-T1	10
FUN_013135-T1	10
FUN_017792-T1	10
FUN_020343-T1	10
FUN_004966-T1	10
FUN_002984-T1	10
FUN_006060-T1	10
FUN_001471-T1	10
FUN_006527-T1	10
FUN_002315-T1	10
FUN_001980-T1	10
FUN_001987-T1	10
FUN_004433-T1	10
FUN_000375-T1	10
FUN_016501-T1	10
FUN_017649-T1	10
FUN_019617-T1	10
FUN_009898-T1	10
FUN_015201-T1	10
FUN_015159-T1	10
FUN_002999-T1	10
FUN_013357-T1	10
FUN_002931-T1	10
FUN_004086-T1	10
FUN_004087-T1	10
FUN_000504-T1	10
FUN_020801-T1	10
FUN_003329-T1	10
FUN_007303-T1	10
FUN_007308-T1	10
FUN_013016-T1	10
FUN_013020-T1	10
FUN_000701-T1	10
FUN_002198-T1	10
FUN_014400-T1	10
FUN_019020-T1	10
FUN_001338-T1	10
FUN_010634-T1	10
FUN_005373-T1	10
FUN_000349-T1	10
FUN_001715-T1	10
FUN_012054-T1	10
FUN_014308-T1	10
FUN_015296-T1	10
FUN_005896-T1	10
FUN_002719-T1	10
FUN_002725-T1	10
FUN_007324-T1	10
FUN_009890-T1	10
FUN_015871-T1	10
FUN_015877-T1	10
FUN_003487-T1	10
FUN_019630-T1	10
FUN_014735-T1	10
FUN_020795-T1	10
FUN_020756-T1	10
FUN_020764-T1	10
FUN_019633-T1	10
FUN_019645-T1	10
FUN_001498-T1	10
FUN_001502-T1	10
FUN_001609-T1	10
FUN_001610-T1	10
FUN_008027-T1	10
FUN_001605-T1	10
FUN_019930-T1	10
FUN_018858-T1	10
FUN_018880-T1	10
FUN_018881-T1	10
FUN_018883-T1	10
FUN_010306-T1	10
FUN_010318-T1	10
FUN_004190-T1	10
FUN_010967-T1	10
FUN_004855-T1	10
FUN_002944-T1	10
FUN_015458-T1	10
FUN_018842-T1	10
FUN_014627-T1	10
FUN_012637-T1	10
FUN_017079-T1	10
FUN_011887-T1	10
FUN_021352-T1	10
FUN_021356-T1	10
FUN_004230-T1	10
FUN_006490-T1	10
FUN_001233-T1	10
FUN_004389-T1	10
FUN_010304-T1	10
FUN_004400-T1	10
FUN_018778-T1	10
FUN_008880-T1	10
FUN_014366-T1	10
FUN_018636-T1	10
FUN_018176-T1	10
FUN_018155-T1	10
FUN_008851-T1	10
FUN_019394-T1	10
FUN_021066-T1	10
FUN_012036-T1	10
FUN_001729-T1	10
FUN_002803-T1	10
FUN_010356-T1	10
FUN_001963-T1	10
FUN_014755-T1	10
FUN_011071-T1	10
FUN_001109-T1	10
FUN_019678-T1	10
FUN_014751-T1	10
FUN_003191-T1	10
FUN_003202-T1	10
FUN_011872-T1	10
FUN_015421-T1	10
FUN_005089-T1	10
FUN_007419-T1	10
FUN_007469-T1	10
FUN_007455-T1	10
FUN_020739-T1	10
FUN_018033-T1	10
FUN_018037-T1	10
FUN_011428-T1	10
FUN_011434-T1	10
FUN_019895-T1	10
FUN_009213-T1	10
FUN_009219-T1	10
FUN_005814-T1	10
FUN_021367-T1	10
FUN_021374-T1	10
FUN_018290-T1	10
FUN_003020-T1	10
FUN_012479-T1	10
FUN_003237-T1	10
FUN_016213-T1	10
FUN_002739-T1	10
FUN_002742-T1	10
FUN_005353-T1	10
FUN_017959-T1	10
FUN_017703-T1	10
FUN_012653-T1	10
FUN_010980-T1	10
FUN_003845-T1	10
FUN_021484-T1	10
FUN_005597-T1	10
FUN_004858-T1	10
FUN_004998-T1	10
FUN_017397-T1	10
FUN_016984-T1	10
FUN_004863-T1	10
FUN_017511-T1	10
FUN_001245-T1	10
FUN_012068-T1	10
FUN_014796-T1	10
FUN_008895-T1	10
FUN_008864-T1	10
FUN_000904-T1	10
FUN_008831-T1	10
FUN_004974-T1	10
FUN_010798-T1	10
FUN_002713-T1	10
FUN_001764-T1	10
FUN_003221-T1	10
FUN_011502-T1	10
FUN_019268-T1	10
FUN_019245-T1	10
FUN_000337-T1	10
FUN_013761-T1	10
FUN_013766-T1	10
FUN_017494-T1	10
FUN_019103-T1	10
FUN_004104-T1	10
FUN_003600-T1	10
FUN_007959-T1	10
FUN_019718-T1	10
FUN_017593-T1	10
FUN_020730-T1	10
FUN_015346-T1	10
FUN_011847-T1	10
FUN_009591-T1	10
FUN_020594-T1	10
FUN_005069-T1	10
FUN_002576-T1	10
FUN_020576-T1	10
FUN_020602-T1	10
FUN_012719-T1	10
FUN_010779-T1	10
FUN_017881-T1	10
FUN_001093-T1	10
FUN_001082-T1	10
FUN_017026-T1	10
FUN_002396-T1	10
FUN_002402-T1	10
FUN_007931-T1	10
FUN_012325-T1	10
FUN_013266-T1	10
FUN_020037-T1	10
FUN_020043-T1	10
FUN_020044-T1	10
FUN_020045-T1	10
FUN_004868-T1	10
FUN_001271-T1	10
FUN_001272-T1	10
FUN_010400-T1	10
FUN_013811-T1	10
FUN_021109-T1	10
FUN_000311-T1	10
FUN_021138-T1	10
FUN_019149-T1	10
FUN_013437-T1	10
FUN_003353-T1	10
FUN_002705-T1	10
FUN_001366-T1	10
FUN_001368-T1	10
FUN_019830-T1	10
FUN_014179-T1	10
FUN_018872-T1	10
FUN_019867-T1	10
FUN_000535-T1	10
FUN_000537-T1	10
FUN_000539-T1	10
FUN_018081-T1	10
FUN_018092-T1	10
FUN_013566-T1	10
FUN_000677-T1	10
FUN_012345-T1	10
FUN_017403-T1	10
FUN_011144-T1	10
FUN_001450-T1	10
FUN_008616-T1	10
FUN_004848-T1	10
FUN_020175-T1	10
FUN_004329-T1	10
FUN_010616-T1	10
FUN_006025-T1	10
FUN_006031-T1	10
FUN_006082-T1	10
FUN_019351-T1	10
FUN_001939-T1	10
FUN_018548-T1	10
FUN_017949-T1	10
FUN_003352-T1	10
FUN_011578-T1	10
FUN_008627-T1	10
FUN_004059-T1	10
FUN_004721-T1	10
FUN_003856-T1	10
FUN_016833-T1	10
FUN_015335-T1	10
FUN_015342-T1	10
FUN_019706-T1	10
FUN_009506-T1	10
FUN_007556-T1	10
FUN_000564-T1	10
FUN_000568-T1	10
FUN_016602-T1	10
FUN_018661-T1	10
FUN_002014-T1	10
FUN_021274-T1	10
FUN_003891-T1	10
FUN_018319-T1	10
FUN_021176-T1	10
FUN_021149-T1	10
FUN_005275-T1	10
FUN_011612-T1	10
FUN_013816-T1	10
FUN_013868-T1	10
FUN_012367-T1	10
FUN_017153-T1	10
FUN_012098-T1	10
FUN_003397-T1	10
FUN_016134-T1	10
FUN_018067-T1	10
FUN_011617-T1	10
FUN_003774-T1	10
FUN_016829-T1	10
FUN_001048-T1	10
FUN_009502-T1	10
FUN_015344-T1	10
FUN_000583-T1	10
FUN_003497-T1	10
FUN_003502-T1	10
FUN_009483-T1	10
FUN_001057-T1	10
FUN_011792-T1	10
FUN_018669-T1	10
FUN_007620-T1	10
FUN_007619-T1	10
FUN_011727-T1	10
FUN_004821-T1	10
FUN_020425-T1	10
FUN_020426-T1	10
FUN_005272-T1	10
FUN_021153-T1	10
FUN_006266-T1	10
FUN_006310-T1	10
FUN_008838-T1	10
FUN_013338-T1	10
FUN_019076-T1	10
FUN_002361-T1	10
FUN_002364-T1	10
FUN_019081-T1	10
FUN_005537-T1	10
FUN_018232-T1	10
FUN_007882-T1	10
FUN_020574-T1	10
FUN_017282-T1	10
FUN_019206-T1	10
FUN_012511-T1	10
FUN_002650-T1	10
FUN_003103-T1	10
FUN_003107-T1	10
FUN_001726-T1	10
FUN_008591-T1	10
FUN_008656-T1	10
FUN_004260-T1	10
FUN_005793-T1	10
FUN_005770-T1	10
FUN_005774-T1	10
FUN_017347-T1	10
FUN_001528-T1	10
FUN_001375-T1	10
FUN_016809-T1	10
FUN_019842-T1	10
FUN_009292-T1	10
FUN_015396-T1	10
FUN_005014-T1	10
FUN_004110-T1	10
FUN_004115-T1	10
FUN_010448-T1	10
FUN_010451-T1	10
FUN_010489-T1	10
FUN_003870-T1	10
FUN_007652-T1	10
FUN_020531-T1	10
FUN_020534-T1	10
FUN_013557-T1	10
FUN_013561-T1	10
FUN_001523-T1	10
FUN_018295-T1	10
FUN_001329-T1	10
FUN_001330-T1	10
FUN_012780-T1	10
FUN_004354-T1	10
FUN_004355-T1	10
FUN_001312-T1	10
FUN_003268-T1	10
FUN_017481-T1	10
FUN_010534-T1	10
FUN_020499-T1	10
FUN_013085-T1	10
FUN_019780-T1	10
FUN_019785-T1	10
FUN_017864-T1	10
FUN_005025-T1	10
FUN_005041-T1	10
FUN_009451-T1	10
FUN_005832-T1	10
FUN_005835-T1	10
FUN_004261-T1	10
FUN_001377-T1	10
FUN_012267-T1	10
FUN_000071-T1	10
FUN_013963-T1	10
FUN_012700-T1	10
FUN_013982-T1	10
FUN_021404-T1	10
FUN_012205-T1	10
FUN_009422-T1	10
FUN_015382-T1	10
FUN_009365-T1	10
FUN_002216-T1	10
FUN_015749-T1	10
FUN_004139-T1	10
FUN_018918-T1	10
FUN_009372-T1	10
FUN_019313-T1	10
FUN_018791-T1	10
FUN_018112-T1	10
FUN_018129-T1	10
FUN_018134-T1	10
FUN_012487-T1	10
FUN_008744-T1	10
FUN_008772-T1	10
FUN_013108-T1	10
FUN_020519-T1	10
FUN_008799-T1	10
FUN_006162-T1	10
FUN_018327-T1	10
FUN_001947-T1	10
FUN_006101-T1	10
FUN_011555-T1	10
FUN_012586-T1	10
FUN_006236-T1	10
FUN_006197-T1	10
FUN_006200-T1	10
FUN_000176-T1	10
FUN_002771-T1	10
FUN_001300-T1	10
FUN_014693-T1	10
FUN_005036-T1	10
FUN_015369-T1	10
FUN_014981-T1	10
FUN_005462-T1	10
FUN_021548-T1	10
FUN_019085-T1	10
FUN_019063-T1	10
FUN_017253-T1	10
FUN_017258-T1	10
FUN_002876-T1	10
FUN_002878-T1	10
FUN_017838-T1	10
FUN_017841-T1	10
FUN_020479-T1	10
FUN_020483-T1	10
FUN_009371-T1	10
FUN_019817-T1	10
FUN_006132-T1	10
FUN_008221-T1	10
FUN_015624-T1	10
FUN_004246-T1	10
FUN_021448-T1	10
FUN_000052-T1	10
FUN_017264-T1	10
FUN_012307-T1	10
FUN_014053-T1	10
FUN_005461-T1	10
FUN_021520-T1	10
FUN_021541-T1	10
FUN_019798-T1	10
FUN_001758-T1	10
FUN_021414-T1	10
FUN_016386-T1	10
FUN_010558-T1	10
FUN_003825-T1	9
FUN_021505-T1	9
FUN_021545-T1	9
FUN_005532-T1	9
FUN_005481-T1	9
FUN_005576-T1	9
FUN_005577-T1	9
FUN_001422-T1	9
FUN_003797-T1	9
FUN_018228-T1	9
FUN_000038-T1	9
FUN_000040-T1	9
FUN_017468-T1	9
FUN_002654-T1	9
FUN_018069-T1	9
FUN_005336-T1	9
FUN_010607-T1	9
FUN_010600-T1	9
FUN_017979-T1	9
FUN_018328-T1	9
FUN_006165-T1	9
FUN_012135-T1	9
FUN_008769-T1	9
FUN_003321-T1	9
FUN_016736-T1	9
FUN_015510-T1	9
FUN_018811-T1	9
FUN_015515-T1	9
FUN_007753-T1	9
FUN_000611-T1	9
FUN_000639-T1	9
FUN_000638-T1	9
FUN_000632-T1	9
FUN_020461-T1	9
FUN_020459-T1	9
FUN_020453-T1	9
FUN_003525-T1	9
FUN_002896-T1	9
FUN_001625-T1	9
FUN_011781-T1	9
FUN_011779-T1	9
FUN_011778-T1	9
FUN_016644-T1	9
FUN_019821-T1	9
FUN_007712-T1	9
FUN_007711-T1	9
FUN_017856-T1	9
FUN_003206-T1	9
FUN_003513-T1	9
FUN_014153-T1	9
FUN_018688-T1	9
FUN_011391-T1	9
FUN_011385-T1	9
FUN_018270-T1	9
FUN_002211-T1	9
FUN_009411-T1	9
FUN_009439-T1	9
FUN_013122-T1	9
FUN_005033-T1	9
FUN_014957-T1	9
FUN_001369-T1	9
FUN_018894-T1	9
FUN_016819-T1	9
FUN_016818-T1	9
FUN_014551-T1	9
FUN_012270-T1	9
FUN_014845-T1	9
FUN_002591-T1	9
FUN_002583-T1	9
FUN_020448-T1	9
FUN_020447-T1	9
FUN_000082-T1	9
FUN_000068-T1	9
FUN_016641-T1	9
FUN_015755-T1	9
FUN_007706-T1	9
FUN_018925-T1	9
FUN_020544-T1	9
FUN_016619-T1	9
FUN_018902-T1	9
FUN_007824-T1	9
FUN_016801-T1	9
FUN_001007-T1	9
FUN_001003-T1	9
FUN_019823-T1	9
FUN_003626-T1	9
FUN_003026-T1	9
FUN_016813-T1	9
FUN_019760-T1	9
FUN_019796-T1	9
FUN_019779-T1	9
FUN_017617-T1	9
FUN_009498-T1	9
FUN_009496-T1	9
FUN_016826-T1	9
FUN_007598-T1	9
FUN_000650-T1	9
FUN_014184-T1	9
FUN_014183-T1	9
FUN_016660-T1	9
FUN_000674-T1	9
FUN_000669-T1	9
FUN_020411-T1	9
FUN_020431-T1	9
FUN_021394-T1	9
FUN_002704-T1	9
FUN_003146-T1	9
FUN_009513-T1	9
FUN_007517-T1	9
FUN_019716-T1	9
FUN_014418-T1	9
FUN_019708-T1	9
FUN_003041-T1	9
FUN_003034-T1	9
FUN_003033-T1	9
FUN_018160-T1	9
FUN_018158-T1	9
FUN_014288-T1	9
FUN_002128-T1	9
FUN_000679-T1	9
FUN_001000-T1	9
FUN_005048-T1	9
FUN_007571-T1	9
FUN_007615-T1	9
FUN_007526-T1	9
FUN_004155-T1	9
FUN_012579-T1	9
FUN_019873-T1	9
FUN_018871-T1	9
FUN_007897-T1	9
FUN_014174-T1	9
FUN_000998-T1	9
FUN_021387-T1	9
FUN_000087-T1	9
FUN_005824-T1	9
FUN_003861-T1	9
FUN_002013-T1	9
FUN_002012-T1	9
FUN_011850-T1	9
FUN_016593-T1	9
FUN_000540-T1	9
FUN_005080-T1	9
FUN_001064-T1	9
FUN_001060-T1	9
FUN_013607-T1	9
FUN_011841-T1	9
FUN_013484-T1	9
FUN_019157-T1	9
FUN_003810-T1	9
FUN_012337-T1	9
FUN_012336-T1	9
FUN_012328-T1	9
FUN_005733-T1	9
FUN_016665-T1	9
FUN_004157-T1	9
FUN_007529-T1	9
FUN_012436-T1	9
FUN_020715-T1	9
FUN_020713-T1	9
FUN_016579-T1	9
FUN_002222-T1	9
FUN_004996-T1	9
FUN_007948-T1	9
FUN_007939-T1	9
FUN_011400-T1	9
FUN_018166-T1	9
FUN_013448-T1	9
FUN_013443-T1	9
FUN_001097-T1	9
FUN_001095-T1	9
FUN_019693-T1	9
FUN_015813-T1	9
FUN_001765-T1	9
FUN_016298-T1	9
FUN_019170-T1	9
FUN_000520-T1	9
FUN_000512-T1	9
FUN_000511-T1	9
FUN_020392-T1	9
FUN_015705-T1	9
FUN_004976-T1	9
FUN_002911-T1	9
FUN_021444-T1	9
FUN_021439-T1	9
FUN_005438-T1	9
FUN_016975-T1	9
FUN_003286-T1	9
FUN_003789-T1	9
FUN_007474-T1	9
FUN_007431-T1	9
FUN_007418-T1	9
FUN_002474-T1	9
FUN_005090-T1	9
FUN_005087-T1	9
FUN_004254-T1	9
FUN_004972-T1	9
FUN_019883-T1	9
FUN_017806-T1	9
FUN_014625-T1	9
FUN_000685-T1	9
FUN_015353-T1	9
FUN_015350-T1	9
FUN_003847-T1	9
FUN_018273-T1	9
FUN_005095-T1	9
FUN_009878-T1	9
FUN_020776-T1	9
FUN_019676-T1	9
FUN_009606-T1	9
FUN_009635-T1	9
FUN_019663-T1	9
FUN_009631-T1	9
FUN_009627-T1	9
FUN_020735-T1	9
FUN_000522-T1	9
FUN_008018-T1	9
FUN_004730-T1	9
FUN_009236-T1	9
FUN_019899-T1	9
FUN_016969-T1	9
FUN_007358-T1	9
FUN_015836-T1	9
FUN_012627-T1	9
FUN_004273-T1	9
FUN_018889-T1	9
FUN_018886-T1	9
FUN_019925-T1	9
FUN_019921-T1	9
FUN_001602-T1	9
FUN_017222-T1	9
FUN_017221-T1	9
FUN_012717-T1	9
FUN_012716-T1	9
FUN_019632-T1	9
FUN_003199-T1	9
FUN_018911-T1	9
FUN_011898-T1	9
FUN_012230-T1	9
FUN_005407-T1	9
FUN_008042-T1	9
FUN_016669-T1	9
FUN_020355-T1	9
FUN_020366-T1	9
FUN_005113-T1	9
FUN_001505-T1	9
FUN_001501-T1	9
FUN_018930-T1	9
FUN_019625-T1	9
FUN_019622-T1	9
FUN_016845-T1	9
FUN_016844-T1	9
FUN_003492-T1	9
FUN_005136-T1	9
FUN_005134-T1	9
FUN_018624-T1	9
FUN_020821-T1	9
FUN_013644-T1	9
FUN_017426-T1	9
FUN_017425-T1	9
FUN_009180-T1	9
FUN_013180-T1	9
FUN_008075-T1	9
FUN_018711-T1	9
FUN_007311-T1	9
FUN_000506-T1	9
FUN_009913-T1	9
FUN_009961-T1	9
FUN_001508-T1	9
FUN_011928-T1	9
FUN_002596-T1	9
FUN_007243-T1	9
FUN_007237-T1	9
FUN_019591-T1	9
FUN_016556-T1	9
FUN_010868-T1	9
FUN_003178-T1	9
FUN_005673-T1	9
FUN_005654-T1	9
FUN_021447-T1	9
FUN_021446-T1	9
FUN_003177-T1	9
FUN_003158-T1	9
FUN_019919-T1	9
FUN_019912-T1	9
FUN_021341-T1	9
FUN_021338-T1	9
FUN_005898-T1	9
FUN_005852-T1	9
FUN_013659-T1	9
FUN_017592-T1	9
FUN_020334-T1	9
FUN_015625-T1	9
FUN_002185-T1	9
FUN_009197-T1	9
FUN_019957-T1	9
FUN_000943-T1	9
FUN_000939-T1	9
FUN_000958-T1	9
FUN_004756-T1	9
FUN_004747-T1	9
FUN_018193-T1	9
FUN_020866-T1	9
FUN_002601-T1	9
FUN_002852-T1	9
FUN_002851-T1	9
FUN_014171-T1	9
FUN_008097-T1	9
FUN_004070-T1	9
FUN_001445-T1	9
FUN_011294-T1	9
FUN_014749-T1	9
FUN_009948-T1	9
FUN_017585-T1	9
FUN_005383-T1	9
FUN_001741-T1	9
FUN_012166-T1	9
FUN_020873-T1	9
FUN_007120-T1	9
FUN_020865-T1	9
FUN_002593-T1	9
FUN_002863-T1	9
FUN_016964-T1	9
FUN_002914-T1	9
FUN_015437-T1	9
FUN_020330-T1	9
FUN_000747-T1	9
FUN_001359-T1	9
FUN_019205-T1	9
FUN_019204-T1	9
FUN_011297-T1	9
FUN_018615-T1	9
FUN_001828-T1	9
FUN_005367-T1	9
FUN_004311-T1	9
FUN_014956-T1	9
FUN_019132-T1	9
FUN_012546-T1	9
FUN_005144-T1	9
FUN_007145-T1	9
FUN_004526-T1	9
FUN_016858-T1	9
FUN_003050-T1	9
FUN_012992-T1	9
FUN_010000-T1	9
FUN_019582-T1	9
FUN_019578-T1	9
FUN_015898-T1	9
FUN_020878-T1	9
FUN_001173-T1	9
FUN_002385-T1	9
FUN_002381-T1	9
FUN_011983-T1	9
FUN_000455-T1	9
FUN_020890-T1	9
FUN_010045-T1	9
FUN_015237-T1	9
FUN_017560-T1	9
FUN_008202-T1	9
FUN_019986-T1	9
FUN_019947-T1	9
FUN_004763-T1	9
FUN_002148-T1	9
FUN_002139-T1	9
FUN_020299-T1	9
FUN_007131-T1	9
FUN_007124-T1	9
FUN_007123-T1	9
FUN_014127-T1	9
FUN_018600-T1	9
FUN_008196-T1	9
FUN_020317-T1	9
FUN_004778-T1	9
FUN_004776-T1	9
FUN_010917-T1	9
FUN_011280-T1	9
FUN_010070-T1	9
FUN_004493-T1	9
FUN_013648-T1	9
FUN_007110-T1	9
FUN_016545-T1	9
FUN_010101-T1	9
FUN_011973-T1	9
FUN_019553-T1	9
FUN_015446-T1	9
FUN_012492-T1	9
FUN_012491-T1	9
FUN_008210-T1	9
FUN_008208-T1	9
FUN_000410-T1	9
FUN_020944-T1	9
FUN_007056-T1	9
FUN_000438-T1	9
FUN_018218-T1	9
FUN_007023-T1	9
FUN_001168-T1	9
FUN_010088-T1	9
FUN_021315-T1	9
FUN_003804-T1	9
FUN_012603-T1	9
FUN_019547-T1	9
FUN_017140-T1	9
FUN_017133-T1	9
FUN_021453-T1	9
FUN_010943-T1	9
FUN_010909-T1	9
FUN_010905-T1	9
FUN_010902-T1	9
FUN_020917-T1	9
FUN_014100-T1	9
FUN_017197-T1	9
FUN_015251-T1	9
FUN_015239-T1	9
FUN_006807-T1	9
FUN_012566-T1	9
FUN_000421-T1	9
FUN_006754-T1	9
FUN_002243-T1	9
FUN_010076-T1	9
FUN_010145-T1	9
FUN_020298-T1	9
FUN_020297-T1	9
FUN_011490-T1	9
FUN_003012-T1	9
FUN_003556-T1	9
FUN_020294-T1	9
